contig	start	end	gene_name
Chr_01	3142752	3144522	MgIM767.01G057600
Chr_01	3147151	3148924	MgIM767.01G057700
Chr_01	3155296	3157606	MgIM767.01G057800
Chr_01	3158886	3160591	MgIM767.01G057900
Chr_01	3161330	3163456	MgIM767.01G058000
Chr_01	3164112	3166306	MgIM767.01G058100
Chr_01	3169633	3172552	MgIM767.01G058200
Chr_01	3171723	3176941	MgIM767.01G058300
Chr_01	3186192	3189482	MgIM767.01G058400
Chr_01	3194223	3200508	MgIM767.01G058500
Chr_01	3202025	3205137	MgIM767.01G058600
Chr_01	3205622	3210082	MgIM767.01G058700
Chr_01	3212135	3216416	MgIM767.01G058800
Chr_01	3225818	3236201	MgIM767.01G058900
Chr_01	3236486	3237386	MgIM767.01G059000
Chr_01	3239368	3241834	MgIM767.01G059100
Chr_01	3242323	3244007	MgIM767.01G059200
Chr_01	3244761	3247035	MgIM767.01G059300
Chr_01	3249921	3251689	MgIM767.01G059400
Chr_01	3252975	3254616	MgIM767.01G059500
Chr_01	3255357	3257071	MgIM767.01G059600
Chr_01	3257009	3259302	MgIM767.01G059700
Chr_01	3270783	3271892	MgIM767.01G059800
Chr_01	3273990	3276222	MgIM767.01G059900
Chr_01	3277459	3281063	MgIM767.01G060000
Chr_01	3281634	3284787	MgIM767.01G060100
Chr_01	3284949	3287894	MgIM767.01G060200
Chr_01	3289226	3290788	MgIM767.01G060300
Chr_01	3293760	3299124	MgIM767.01G060400
Chr_01	3309919	3312471	MgIM767.01G060500
Chr_01	3312418	3314178	MgIM767.01G060600
Chr_01	3315144	3317889	MgIM767.01G060700
Chr_01	3334338	3338745	MgIM767.01G060800
Chr_01	3342734	3345862	MgIM767.01G060900
Chr_01	3348397	3352069	MgIM767.01G061000
Chr_01	3354372	3358109	MgIM767.01G061100
Chr_01	3360953	3362329	MgIM767.01G061200
Chr_01	3362984	3366436	MgIM767.01G061300
Chr_01	3365779	3369735	MgIM767.01G061400
Chr_01	3370536	3373461	MgIM767.01G061500
Chr_01	3375512	3383022	MgIM767.01G061600
Chr_01	3383329	3384262	MgIM767.01G061700
Chr_01	3384292	3386558	MgIM767.01G061800
Chr_01	3390609	3391100	MgIM767.01G061900
Chr_01	3396844	3400333	MgIM767.01G062000
Chr_01	3409855	3414013	MgIM767.01G062100
Chr_01	3418557	3426936	MgIM767.01G062200
Chr_01	3427093	3431703	MgIM767.01G062300
Chr_01	3436126	3437932	MgIM767.01G062400
Chr_01	3440794	3442591	MgIM767.01G062500
Chr_01	3443905	3444186	MgIM767.01G062600
Chr_01	3447610	3450318	MgIM767.01G062700
Chr_01	3451724	3453214	MgIM767.01G062800
Chr_01	3478231	3479601	MgIM767.01G062900
Chr_01	3480573	3482386	MgIM767.01G063000
Chr_01	3491371	3495086	MgIM767.01G063100
Chr_01	3500210	3503924	MgIM767.01G063200
Chr_01	3509594	3511109	MgIM767.01G063300
Chr_01	3530565	3531704	MgIM767.01G063400
Chr_01	3532386	3533264	MgIM767.01G063500
Chr_01	3540262	3545094	MgIM767.01G063600
Chr_01	3560961	3565959	MgIM767.01G063700
Chr_01	3572440	3573804	MgIM767.01G063800
Chr_01	3574675	3578541	MgIM767.01G063900
Chr_01	3585980	3588101	MgIM767.01G064000
Chr_01	3590319	3593362	MgIM767.01G064100
Chr_01	3593206	3594156	MgIM767.01G064200
Chr_01	3596995	3599252	MgIM767.01G064300
Chr_01	3604004	3605613	MgIM767.01G064400
Chr_01	3609214	3611374	MgIM767.01G064500
Chr_01	3611522	3612440	MgIM767.01G064600
Chr_01	3614511	3616031	MgIM767.01G064700
Chr_01	3615941	3617559	MgIM767.01G064800
Chr_01	3618037	3622294	MgIM767.01G064900
Chr_01	3622824	3624460	MgIM767.01G065000
Chr_01	3627933	3632883	MgIM767.01G065100
Chr_01	3632901	3635472	MgIM767.01G065200
Chr_01	3636008	3638641	MgIM767.01G065300
Chr_01	3639093	3643193	MgIM767.01G065400
Chr_01	3643641	3647337	MgIM767.01G065500
Chr_01	3648105	3649996	MgIM767.01G065600
Chr_01	3650450	3653893	MgIM767.01G065700
Chr_01	3656186	3658660	MgIM767.01G065800
Chr_01	3659818	3662342	MgIM767.01G065900
Chr_01	3662289	3666285	MgIM767.01G066000
Chr_01	3671196	3671910	MgIM767.01G066100
Chr_01	3680625	3682382	MgIM767.01G066200
Chr_01	3697376	3700953	MgIM767.01G066300
Chr_01	3702855	3706131	MgIM767.01G066400
Chr_01	3710258	3714108	MgIM767.01G066500
Chr_01	3715534	3718352	MgIM767.01G066600
Chr_01	3718479	3719566	MgIM767.01G066700
Chr_01	3733636	3736883	MgIM767.01G066800
Chr_01	3742229	3746704	MgIM767.01G066900
Chr_01	3746763	3748665	MgIM767.01G067000
Chr_01	3749295	3751515	MgIM767.01G067100
Chr_01	3753733	3754636	MgIM767.01G067200
Chr_01	3759006	3763759	MgIM767.01G067300
Chr_01	3764074	3766587	MgIM767.01G067400
Chr_01	3768306	3771845	MgIM767.01G067500
Chr_01	3771921	3772481	MgIM767.01G067600
Chr_01	3774420	3776142	MgIM767.01G067700
Chr_01	3776518	3779443	MgIM767.01G067800
Chr_01	3780094	3786329	MgIM767.01G067900
Chr_01	3786436	3789047	MgIM767.01G068000
Chr_01	3790366	3792617	MgIM767.01G068100
Chr_01	3793082	3795841	MgIM767.01G068200
Chr_01	3796865	3799616	MgIM767.01G068300
Chr_01	3800474	3804276	MgIM767.01G068400
Chr_01	3806203	3809527	MgIM767.01G068500
Chr_01	3813024	3815918	MgIM767.01G068600
Chr_01	3818445	3820185	MgIM767.01G068700
Chr_01	3825272	3825880	MgIM767.01G068800
Chr_01	3828619	3838800	MgIM767.01G068900
Chr_01	3847872	3848736	MgIM767.01G069000
Chr_01	3850270	3859729	MgIM767.01G069100
Chr_01	3859043	3860311	MgIM767.01G069200
Chr_01	3862711	3866725	MgIM767.01G069300
Chr_01	3870413	3872374	MgIM767.01G069400
Chr_01	3876693	3879479	MgIM767.01G069500
Chr_01	3880198	3883897	MgIM767.01G069600
Chr_01	3885885	3888221	MgIM767.01G069700
Chr_01	3892784	3895719	MgIM767.01G069800
Chr_01	3899195	3900211	MgIM767.01G069900
Chr_01	3902845	3908461	MgIM767.01G070000
Chr_01	3908439	3911044	MgIM767.01G070100
Chr_01	3912540	3914364	MgIM767.01G070200
Chr_01	3915065	3917784	MgIM767.01G070300
Chr_01	3917844	3919336	MgIM767.01G070400
Chr_01	3930282	3932205	MgIM767.01G070500
Chr_01	3953311	3956425	MgIM767.01G070600
Chr_01	3963924	3967053	MgIM767.01G070700
Chr_01	3967210	3969845	MgIM767.01G070800
Chr_01	3970650	3974199	MgIM767.01G070900
Chr_01	3986704	3989012	MgIM767.01G071000
Chr_01	3989965	3993335	MgIM767.01G071100
Chr_01	4009051	4011505	MgIM767.01G071200
Chr_01	4011284	4017597	MgIM767.01G071300
Chr_01	4019358	4021259	MgIM767.01G071400
Chr_01	4023492	4027546	MgIM767.01G071500
Chr_01	4036664	4041349	MgIM767.01G071600
Chr_01	4041482	4045478	MgIM767.01G071700
Chr_01	4045486	4048992	MgIM767.01G071800
Chr_01	4049645	4052103	MgIM767.01G071900
Chr_01	4055157	4058128	MgIM767.01G072000
Chr_01	4059286	4062415	MgIM767.01G072100
Chr_01	4068055	4070509	MgIM767.01G072200
Chr_01	4072021	4075558	MgIM767.01G072300
Chr_01	4078040	4078749	MgIM767.01G072400
Chr_01	4103206	4105972	MgIM767.01G072500
Chr_01	4109785	4113782	MgIM767.01G072600
Chr_01	4119605	4120405	MgIM767.01G072700
Chr_01	4128388	4131670	MgIM767.01G072800
Chr_01	4131373	4133670	MgIM767.01G072900
Chr_01	4140838	4143755	MgIM767.01G073000
Chr_01	4150640	4153666	MgIM767.01G073100
Chr_01	4160784	4162808	MgIM767.01G073200
Chr_01	4163813	4166137	MgIM767.01G073300
Chr_01	4166703	4168815	MgIM767.01G073400
Chr_01	4171905	4173712	MgIM767.01G073500
Chr_01	4174881	4181680	MgIM767.01G073600
Chr_01	4185716	4190162	MgIM767.01G073700
Chr_01	4191063	4195000	MgIM767.01G073800
Chr_01	4197437	4202169	MgIM767.01G073900
Chr_01	4204073	4206751	MgIM767.01G074000
Chr_01	4208310	4210383	MgIM767.01G074100
Chr_01	4212207	4218715	MgIM767.01G074200
Chr_01	4220289	4223164	MgIM767.01G074300
Chr_01	4223770	4229417	MgIM767.01G074400
Chr_01	4231202	4233903	MgIM767.01G074500
Chr_01	4234495	4237539	MgIM767.01G074600
Chr_01	4238237	4240857	MgIM767.01G074700
Chr_01	4241746	4247018	MgIM767.01G074800
Chr_01	4256574	4258931	MgIM767.01G074900
Chr_01	4258714	4264329	MgIM767.01G075000
Chr_01	4272855	4274341	MgIM767.01G075100
Chr_01	4274545	4279642	MgIM767.01G075200
Chr_01	4288605	4292071	MgIM767.01G075300
Chr_01	4293299	4293978	MgIM767.01G075400
Chr_01	4302066	4302651	MgIM767.01G075500
Chr_01	4312342	4313003	MgIM767.01G075600
Chr_01	4319135	4319897	MgIM767.01G075700
Chr_01	4342845	4343620	MgIM767.01G075800
Chr_01	4354838	4358274	MgIM767.01G075900
Chr_01	4358941	4359983	MgIM767.01G076000
Chr_01	4365956	4366628	MgIM767.01G076100
Chr_01	4368652	4369312	MgIM767.01G076200
Chr_01	4374107	4376374	MgIM767.01G076300
Chr_01	4382265	4385169	MgIM767.01G076400
Chr_01	4385429	4391241	MgIM767.01G076500
Chr_01	4400774	4402202	MgIM767.01G076600
Chr_01	4405301	4410556	MgIM767.01G076700
Chr_01	4425091	4425486	MgIM767.01G076800
Chr_01	4426961	4427991	MgIM767.01G076900
Chr_01	4429304	4430201	MgIM767.01G077000
Chr_01	4430826	4431549	MgIM767.01G077100
Chr_01	4431461	4437234	MgIM767.01G077200
Chr_01	4437886	4440987	MgIM767.01G077300
Chr_01	4441949	4442440	MgIM767.01G077400
Chr_01	4443339	4444013	MgIM767.01G077500
Chr_01	4445101	4445701	MgIM767.01G077600
Chr_01	4446758	4452377	MgIM767.01G077700
Chr_01	4452485	4453372	MgIM767.01G077800
Chr_01	4454724	4455714	MgIM767.01G077900
Chr_01	4457073	4461978	MgIM767.01G078000
Chr_01	4465398	4468691	MgIM767.01G078100
Chr_01	4469440	4472671	MgIM767.01G078200
Chr_01	4474559	4475482	MgIM767.01G078300
Chr_01	4482181	4487406	MgIM767.01G078400
Chr_01	4487879	4488743	MgIM767.01G078500
Chr_01	4488789	4491184	MgIM767.01G078600
Chr_01	4492689	4494586	MgIM767.01G078700
Chr_01	4497884	4501526	MgIM767.01G078800
Chr_01	4501369	4502906	MgIM767.01G078900
Chr_01	4504535	4505590	MgIM767.01G079000
Chr_01	4507244	4508825	MgIM767.01G079100
Chr_01	4512277	4529015	MgIM767.01G079200
Chr_01	4529994	4534625	MgIM767.01G079300
Chr_01	4539108	4542560	MgIM767.01G079400
Chr_01	4543363	4546157	MgIM767.01G079500
Chr_01	4546676	4549246	MgIM767.01G079600
Chr_01	4567813	4571386	MgIM767.01G079700
Chr_01	4575091	4580391	MgIM767.01G079800
Chr_01	4584754	4590655	MgIM767.01G079900
Chr_01	4590945	4595857	MgIM767.01G080000
Chr_01	4598047	4603155	MgIM767.01G080100
Chr_01	4605419	4609912	MgIM767.01G080200
Chr_01	4616174	4618642	MgIM767.01G080300
Chr_01	4624815	4627009	MgIM767.01G080400
Chr_01	4632286	4633107	MgIM767.01G080500
Chr_01	4643777	4644403	MgIM767.01G080600
Chr_01	4647269	4651693	MgIM767.01G080700
Chr_01	4653405	4657683	MgIM767.01G080800
Chr_01	4659496	4663486	MgIM767.01G080900
Chr_01	4675439	4684216	MgIM767.01G081000
Chr_01	4685870	4689751	MgIM767.01G081100
Chr_01	4703415	4707318	MgIM767.01G081200
Chr_01	4707976	4711773	MgIM767.01G081300
Chr_01	4712595	4716893	MgIM767.01G081400
Chr_01	4718305	4721383	MgIM767.01G081500
Chr_01	4722770	4726677	MgIM767.01G081600
Chr_01	4726788	4731868	MgIM767.01G081700
Chr_01	4732491	4735891	MgIM767.01G081800
Chr_01	4742821	4747794	MgIM767.01G081900
Chr_01	4754219	4758772	MgIM767.01G082000
Chr_01	4779694	4786632	MgIM767.01G082100
Chr_01	4798057	4802364	MgIM767.01G082200
Chr_01	4817989	4822596	MgIM767.01G082300
Chr_01	4825397	4828865	MgIM767.01G082400
Chr_01	4833361	4843773	MgIM767.01G082500
Chr_01	4846363	4847823	MgIM767.01G082600
Chr_01	4849162	4855187	MgIM767.01G082700
Chr_01	4855816	4857202	MgIM767.01G082800
Chr_01	4858089	4865568	MgIM767.01G082900
Chr_01	4866503	4868731	MgIM767.01G083000
Chr_01	4876096	4878703	MgIM767.01G083100
Chr_01	4883204	4888884	MgIM767.01G083200
Chr_01	4900636	4902864	MgIM767.01G083300
Chr_01	4914597	4916923	MgIM767.01G083400
Chr_01	4924070	4926460	MgIM767.01G083500
Chr_01	4931016	4933668	MgIM767.01G083600
Chr_01	4944491	4946866	MgIM767.01G083700
Chr_01	4949206	4951932	MgIM767.01G083800
Chr_01	4953212	4955735	MgIM767.01G083900
Chr_01	4971528	4973810	MgIM767.01G084000
Chr_01	4976279	4978722	MgIM767.01G084100
Chr_01	4981171	4983575	MgIM767.01G084200
Chr_01	4990797	4993037	MgIM767.01G084300
Chr_01	4993850	4997543	MgIM767.01G084400
Chr_01	4997709	5001252	MgIM767.01G084500
Chr_01	5002761	5004372	MgIM767.01G084600
Chr_01	5012355	5018668	MgIM767.01G084700
Chr_01	5022100	5040179	MgIM767.01G084800
Chr_01	5040587	5043716	MgIM767.01G084900
Chr_01	5046377	5051502	MgIM767.01G085000
Chr_01	5051546	5059032	MgIM767.01G085100
Chr_01	5080405	5082932	MgIM767.01G085200
Chr_01	5083422	5084993	MgIM767.01G085300
Chr_01	5085351	5086185	MgIM767.01G085400
Chr_01	5091691	5093330	MgIM767.01G085500
Chr_01	5093834	5094478	MgIM767.01G085600
Chr_01	5115518	5117087	MgIM767.01G085700
Chr_01	5120491	5121586	MgIM767.01G085800
Chr_01	5125523	5127136	MgIM767.01G085900
Chr_01	5133733	5136126	MgIM767.01G086000
Chr_01	5141751	5143136	MgIM767.01G086100
Chr_01	5149673	5150977	MgIM767.01G086200
Chr_01	5155195	5157461	MgIM767.01G086300
Chr_01	5157380	5160368	MgIM767.01G086400
Chr_01	5171043	5173864	MgIM767.01G086500
Chr_01	5186027	5189170	MgIM767.01G086600
Chr_01	5190694	5192073	MgIM767.01G086700
Chr_01	5194043	5197259	MgIM767.01G086800
Chr_01	5203252	5204251	MgIM767.01G086900
Chr_01	5204382	5207415	MgIM767.01G087000
Chr_01	5211971	5213573	MgIM767.01G087100
Chr_01	5234535	5237106	MgIM767.01G087200
Chr_01	5242948	5246445	MgIM767.01G087300
Chr_01	5260164	5263009	MgIM767.01G087400
Chr_01	5264135	5266359	MgIM767.01G087500
Chr_01	5280486	5285366	MgIM767.01G087600
Chr_01	5285876	5289795	MgIM767.01G087700
Chr_01	5289675	5290777	MgIM767.01G087800
Chr_01	5297355	5300254	MgIM767.01G087900
Chr_01	5300146	5304547	MgIM767.01G088000
Chr_01	5310763	5315661	MgIM767.01G088100
Chr_01	5317102	5317969	MgIM767.01G088200
Chr_01	5335164	5337001	MgIM767.01G088300
Chr_01	5344891	5348205	MgIM767.01G088400
Chr_01	5357538	5362445	MgIM767.01G088500
Chr_01	5373286	5373838	MgIM767.01G088600
Chr_01	5393431	5395489	MgIM767.01G088700
Chr_01	5407661	5410139	MgIM767.01G088800
Chr_01	5412290	5415863	MgIM767.01G088900
Chr_01	5426055	5428253	MgIM767.01G089000
Chr_01	5437952	5440206	MgIM767.01G089100
Chr_01	5444188	5445135	MgIM767.01G089200
Chr_01	5450449	5451054	MgIM767.01G089300
Chr_01	5471859	5476686	MgIM767.01G089400
Chr_01	5476454	5481312	MgIM767.01G089500
Chr_01	5503187	5504044	MgIM767.01G089600
Chr_01	5508918	5512242	MgIM767.01G089700
Chr_01	5515393	5518193	MgIM767.01G089800
Chr_01	5536577	5537773	MgIM767.01G089900
Chr_01	5545533	5547192	MgIM767.01G090000
Chr_01	5550298	5552554	MgIM767.01G090100
Chr_01	5553211	5555781	MgIM767.01G090200
Chr_01	5558013	5561279	MgIM767.01G090300
Chr_01	5566861	5570066	MgIM767.01G090400
Chr_01	5574550	5575874	MgIM767.01G090500
Chr_01	5594612	5598086	MgIM767.01G090600
Chr_01	5633521	5634208	MgIM767.01G090700
Chr_01	5638102	5638779	MgIM767.01G090800
Chr_01	5643303	5644189	MgIM767.01G090900
Chr_01	5644862	5650507	MgIM767.01G091000
Chr_01	5656203	5657042	MgIM767.01G091100
Chr_01	5670962	5671457	MgIM767.01G091200
Chr_01	5674694	5675377	MgIM767.01G091300
Chr_01	5681912	5682699	MgIM767.01G091400
Chr_01	5693027	5693590	MgIM767.01G091500
Chr_01	5696149	5697008	MgIM767.01G091600
Chr_01	5718132	5718970	MgIM767.01G091700
Chr_01	5727472	5728404	MgIM767.01G091800
Chr_01	5731972	5732752	MgIM767.01G091900
Chr_01	5746821	5749554	MgIM767.01G092000
Chr_01	5758247	5760988	MgIM767.01G092100
Chr_01	5769615	5775522	MgIM767.01G092200
Chr_01	5775869	5776916	MgIM767.01G092300
Chr_01	5790619	5794127	MgIM767.01G092400
Chr_01	5829961	5830605	MgIM767.01G092500
Chr_01	5832000	5834679	MgIM767.01G092600
Chr_01	5843478	5847962	MgIM767.01G092700
Chr_01	5852487	5853788	MgIM767.01G092800
Chr_01	5854861	5855966	MgIM767.01G092900
Chr_01	5856034	5859193	MgIM767.01G093000
Chr_01	5873382	5874884	MgIM767.01G093100
Chr_01	5884014	5891200	MgIM767.01G093200
Chr_01	5895248	5900920	MgIM767.01G093300
Chr_01	5915738	5919511	MgIM767.01G093400
Chr_01	5987061	5989451	MgIM767.01G093500
Chr_01	5996036	5996643	MgIM767.01G093600
Chr_01	6012661	6013018	MgIM767.01G093700
Chr_01	6022400	6024982	MgIM767.01G093800
Chr_01	6030091	6030655	MgIM767.01G093900
Chr_01	6033212	6033788	MgIM767.01G094000
Chr_01	6038705	6039318	MgIM767.01G094100
Chr_01	6041351	6045819	MgIM767.01G094200
Chr_01	6050036	6054427	MgIM767.01G094300
Chr_01	6071398	6075433	MgIM767.01G094400
Chr_01	6086560	6089342	MgIM767.01G094500
Chr_01	6098766	6103041	MgIM767.01G094600
Chr_01	6105385	6109186	MgIM767.01G094700
Chr_01	6118534	6120398	MgIM767.01G094800
Chr_01	6139250	6143468	MgIM767.01G094900
Chr_01	6146956	6150814	MgIM767.01G095000
Chr_01	6169794	6173537	MgIM767.01G095100
Chr_01	6174104	6177919	MgIM767.01G095200
Chr_01	6193902	6199699	MgIM767.01G095300
Chr_01	6211820	6217125	MgIM767.01G095400
Chr_01	6220183	6226404	MgIM767.01G095500
Chr_01	6236499	6239896	MgIM767.01G095600
Chr_01	6270230	6273302	MgIM767.01G095700
Chr_01	6307025	6311260	MgIM767.01G095800
Chr_01	6313953	6319014	MgIM767.01G095900
Chr_01	6319187	6322527	MgIM767.01G096000
Chr_01	6330036	6335323	MgIM767.01G096100
Chr_01	6338512	6340022	MgIM767.01G096200
Chr_01	6345958	6350709	MgIM767.01G096300
Chr_01	6393910	6397226	MgIM767.01G096400
Chr_01	6414530	6417440	MgIM767.01G096500
Chr_01	6427183	6430029	MgIM767.01G096600
Chr_01	6431257	6434035	MgIM767.01G096700
Chr_01	6456008	6457643	MgIM767.01G096800
Chr_01	6466777	6474287	MgIM767.01G096900
Chr_01	6474069	6477025	MgIM767.01G097000
Chr_01	6513888	6522386	MgIM767.01G097100
Chr_01	6529157	6542384	MgIM767.01G097200
Chr_01	6563892	6566577	MgIM767.01G097300
Chr_01	6568552	6573661	MgIM767.01G097400
Chr_01	6580041	6581966	MgIM767.01G097500
Chr_01	6585182	6587682	MgIM767.01G097600
Chr_01	6588131	6590749	MgIM767.01G097700
Chr_01	6594904	6596504	MgIM767.01G097800
Chr_01	6597343	6601259	MgIM767.01G097900
Chr_01	6609571	6615104	MgIM767.01G098000
Chr_01	6619149	6620405	MgIM767.01G098100
Chr_01	6646024	6649028	MgIM767.01G098200
Chr_01	6666608	6677173	MgIM767.01G098300
Chr_01	6684025	6687460	MgIM767.01G098400
Chr_01	6691673	6694995	MgIM767.01G098500
Chr_01	6706049	6713541	MgIM767.01G098600
Chr_01	6722038	6728153	MgIM767.01G098700
Chr_01	6764791	6768716	MgIM767.01G098800
Chr_01	6787963	6789961	MgIM767.01G098900
Chr_01	6825582	6827203	MgIM767.01G099000
Chr_01	6832663	6833368	MgIM767.01G099100
Chr_01	6834007	6841420	MgIM767.01G099200
Chr_01	6855053	6856326	MgIM767.01G099300
Chr_01	6871552	6879272	MgIM767.01G099400
Chr_01	6882844	6886791	MgIM767.01G099500
Chr_01	6890246	6891056	MgIM767.01G099600
Chr_01	6948455	6951860	MgIM767.01G099700
Chr_01	7036287	7038201	MgIM767.01G099800
Chr_01	7039496	7044435	MgIM767.01G099900
Chr_01	7092706	7094571	MgIM767.01G100000
Chr_01	7107790	7112633	MgIM767.01G100100
Chr_01	7119488	7119796	MgIM767.01G100200
Chr_01	7140919	7143109	MgIM767.01G100300
Chr_01	7177644	7180472	MgIM767.01G100400
Chr_01	7179961	7185247	MgIM767.01G100500
Chr_01	7187172	7190233	MgIM767.01G100600
Chr_01	7191047	7195429	MgIM767.01G100700
Chr_01	7204657	7208447	MgIM767.01G100800
Chr_01	7253330	7256045	MgIM767.01G100900
Chr_01	7256471	7262094	MgIM767.01G101000
Chr_01	7286879	7287181	MgIM767.01G101100
Chr_01	7287827	7288123	MgIM767.01G101200
Chr_01	7289302	7289989	MgIM767.01G101300
Chr_01	7291670	7292271	MgIM767.01G101400
Chr_01	7292291	7293072	MgIM767.01G101500
Chr_01	7293260	7293706	MgIM767.01G101600
Chr_01	7293811	7294116	MgIM767.01G101700
Chr_01	7294442	7294846	MgIM767.01G101800
Chr_01	7295153	7295572	MgIM767.01G101900
Chr_01	7314638	7317597	MgIM767.01G102000
Chr_01	7322997	7329053	MgIM767.01G102100
Chr_01	7350380	7359010	MgIM767.01G102200
Chr_01	7362669	7363524	MgIM767.01G102300
Chr_01	7369098	7370186	MgIM767.01G102400
Chr_01	7420922	7422951	MgIM767.01G102500
Chr_01	7488639	7492229	MgIM767.01G102600
Chr_01	7564746	7566908	MgIM767.01G102700
Chr_01	7603511	7605414	MgIM767.01G102800
Chr_01	7624877	7626852	MgIM767.01G102900
Chr_01	7636764	7638122	MgIM767.01G103000
Chr_01	7639761	7642130	MgIM767.01G103100
Chr_01	7643664	7645570	MgIM767.01G103200
Chr_01	7648911	7650158	MgIM767.01G103300
Chr_01	7678110	7679285	MgIM767.01G103400
Chr_01	7689019	7690428	MgIM767.01G103500
Chr_01	7704999	7706489	MgIM767.01G103600
Chr_01	7717761	7718555	MgIM767.01G103700
Chr_01	7766945	7767745	MgIM767.01G103800
Chr_01	7775698	7781608	MgIM767.01G103900
Chr_01	7828827	7831036	MgIM767.01G104000
Chr_01	7838284	7841137	MgIM767.01G104100
Chr_01	7875668	7880534	MgIM767.01G104200
Chr_01	7881271	7883002	MgIM767.01G104300
Chr_01	7882629	7888138	MgIM767.01G104400
Chr_01	7911719	7912036	MgIM767.01G104500
Chr_01	7961397	7963197	MgIM767.01G104600
Chr_01	7971208	7974793	MgIM767.01G104700
Chr_01	7998020	8001164	MgIM767.01G104800
Chr_01	8015613	8018263	MgIM767.01G104900
Chr_01	8025319	8026160	MgIM767.01G105000
Chr_01	8026761	8028923	MgIM767.01G105100
Chr_01	8038861	8039669	MgIM767.01G105200
Chr_01	8093470	8095775	MgIM767.01G105300
Chr_01	8095661	8098713	MgIM767.01G105400
Chr_01	8108193	8109010	MgIM767.01G105500
Chr_01	8109206	8112338	MgIM767.01G105600
Chr_01	8135161	8139076	MgIM767.01G105700
Chr_01	8140911	8144796	MgIM767.01G105800
Chr_01	8146360	8147212	MgIM767.01G105900
Chr_01	8153913	8156764	MgIM767.01G106000
Chr_01	8188468	8192801	MgIM767.01G106100
Chr_01	8223064	8226126	MgIM767.01G106200
Chr_01	8241850	8257949	MgIM767.01G106300
Chr_01	8313584	8318799	MgIM767.01G106400
Chr_01	8319366	8324083	MgIM767.01G106500
Chr_01	8342256	8343910	MgIM767.01G106600
Chr_01	8353300	8354789	MgIM767.01G106700
Chr_01	8389347	8394192	MgIM767.01G106800
Chr_01	8408419	8410066	MgIM767.01G106900
Chr_01	8485042	8487046	MgIM767.01G107000
Chr_01	8508325	8511733	MgIM767.01G107100
Chr_01	8525216	8528142	MgIM767.01G107200
Chr_01	8556076	8556923	MgIM767.01G107300
Chr_01	8558281	8562001	MgIM767.01G107400
Chr_01	8580307	8584311	MgIM767.01G107500
Chr_01	8584886	8585627	MgIM767.01G107600
Chr_01	8605310	8608326	MgIM767.01G107700
Chr_01	8616338	8620241	MgIM767.01G107800
Chr_01	8625699	8627643	MgIM767.01G107900
Chr_01	8657566	8660192	MgIM767.01G108000
Chr_01	8660271	8664172	MgIM767.01G108100
Chr_01	8699930	8702278	MgIM767.01G108200
Chr_01	8757338	8759341	MgIM767.01G108300
Chr_01	8799608	8804736	MgIM767.01G108400
Chr_01	8808460	8812338	MgIM767.01G108500
Chr_01	8877579	8878211	MgIM767.01G108600
Chr_01	8914180	8917021	MgIM767.01G108700
Chr_01	8971790	8975477	MgIM767.01G108800
Chr_01	8975931	8980693	MgIM767.01G108900
Chr_01	8989189	8992750	MgIM767.01G109000
Chr_01	9054695	9058219	MgIM767.01G109100
Chr_01	9112690	9114168	MgIM767.01G109200
Chr_01	9214758	9216098	MgIM767.01G109300
Chr_01	10017013	10017666	MgIM767.01G109400
Chr_01	10471117	10473877	MgIM767.01G109500
Chr_01	10590635	10592592	MgIM767.01G109600
Chr_01	10626244	10630330	MgIM767.01G109700
Chr_01	10634856	10642067	MgIM767.01G109800
Chr_01	10674293	10676222	MgIM767.01G109900
Chr_01	10683917	10686804	MgIM767.01G110000
Chr_01	10692010	10695340	MgIM767.01G110100
Chr_01	10728147	10731017	MgIM767.01G110200
Chr_01	10730402	10733436	MgIM767.01G110300
Chr_01	10789035	10790675	MgIM767.01G110400
Chr_01	10791238	10797315	MgIM767.01G110500
Chr_01	10952670	10955156	MgIM767.01G110600
Chr_01	10961609	10963551	MgIM767.01G110700
